14000	0.010770034
14100	0.020462167
14200	0.0022361435
14300	0.14630595
14400	0.04774259
14500	0.019350097
14600	0.022837324
14700	0.003628565
14800	0.008258521
14900	0.021896755
15000	0.0133399
15100	0.020245556
15200	0.006661803
15300	0.016830832
15400	0.012840594
15500	0.051854342
15600	0.047706954
15700	0.005063678
15800	0.013503633
15900	0.037120353
16000	0.0126163205
16100	0.06646125
16200	0.033502243
16300	0.008504584
16400	0.004776583
16500	0.02920432
16600	0.0017619906
16700	0.021470208
16800	0.013147943
16900	0.008492105
17000	0.041953266
17100	0.0326406
17200	0.08216688
17300	0.01675091
17400	0.01221365
17500	0.0023573954
17600	0.0067184158
17700	0.0022968145
17800	0.015189588
17900	0.3177575
18000	0.0058513978
18100	0.0010820096
18200	0.0061459877
18300	0.004749162
18400	0.0054248655
18500	0.123512045
18600	0.31542578
18700	0.07645178
18800	0.13421305
18900	0.2518838
19000	0.033122826
19100	0.043783862
19200	0.06450746
19300	0.0037680212
19400	0.005581902
19500	0.00485768
19600	0.0043846196
19700	0.008674722
19800	0.0046031657
19900	0.1878766
20000	0.010005015
20100	0.02231672
20200	0.0005039751
20300	0.002277141
20400	0.003607899
20500	0.0036530558
20600	0.01780947
20700	0.04543837
20800	0.0024791807
20900	0.0058908435
21000	0.0051732045
21100	0.015979024
21200	0.0016519517
21300	0.011102505
21400	0.005041991
21500	0.012268158
21600	0.019364135
21700	0.00063646643
21800	0.0040251072
21900	0.0052918717
22000	0.0031007235
22100	0.010447684
22200	0.4161263
22300	0.35504496
22400	0.010668419
22500	0.001286519
22600	0.018932829
22700	0.04680279
22800	0.0020917929
22900	0.0022954093
23000	0.0027619035
23100	0.015454387
23200	0.0018409686
23300	0.0034077878
23400	0.0021334332
23500	0.0024225584
23600	0.0023993119
23700	0.0008003249
23800	0.0034090932
23900	0.00033456922
24000	0.01038221
24100	0.002230932
24200	0.014887848
24300	0.001954387
24400	0.001968497
24500	0.0016880983
24600	0.0016279934
24700	0.010869244
24800	0.0019998257
24900	0.060710635
25000	0.00021627107
25100	0.00480771
25200	0.0033075646
25300	0.0006535191
25400	0.00079665513
25500	0.0045175906
25600	0.0018204247
25700	0.017266266
25800	0.0013734389
25900	0.0015270005
26000	0.00031114847
26100	0.0016351521
26200	0.000891388
26300	0.0011209573
26400	0.003056531
26500	0.008202969
26600	0.0009571086
26700	0.00012477001
26800	0.0003968789
26900	0.0012781763
27000	0.0002533713
27100	0.031404328
27200	0.0022850456
27300	0.18807171
27400	0.0017668098
27500	0.00030998647
27600	0.06936431
27700	0.009500405
27800	0.00091325265
27900	0.00015582061
28000	0.08030637
28100	0.0011241293
28200	0.34481403
28300	0.0008866476
28400	0.0009684806
28500	0.0006359011
28600	0.0017181567
28700	0.00754955
28800	0.0003884309
28900	0.0017869625
29000	0.00070303935
29100	0.004911162
29200	0.00089946005
29300	0.0015725408
29400	0.00082317233
29500	0.0031459779
29600	0.00017258238
29700	0.00041699805
29800	0.00033575261
29900	0.00022951925
30000	0.002338802
30100	0.002647399
30200	0.0009019221
30300	0.0003253339
30400	0.00024694894
30500	0.00023112335
30600	0.00020051573
30700	0.0006898553
30800	0.00060467503
30900	0.00032583255
31000	0.0020082246
31100	0.00043234925
31200	0.044317234
31300	0.00010988047
31400	0.00067082996
31500	0.00036189376
31600	0.010383277
31700	0.00033100662
31800	0.00020812901
31900	0.00011160039
32000	0.0007014131
32100	0.0011831776
32200	0.0005150994
32300	0.00040764708
32400	0.0016553991
32500	0.00016063699
32600	0.001861928
32700	0.0044399668
32800	7.366096e-05
32900	0.0022198907
33000	0.000680153
33100	0.0011106238
33200	0.0003158522
33300	0.000102752485
33400	0.0004898298
33500	0.00040375715
33600	0.010398522
33700	0.0034325547
33800	0.0011227601
33900	0.07613339
34000	0.016812554
34100	0.00091411825
34200	0.00030570012
34300	0.0010040285
34400	0.001608958
34500	0.0047615403
34600	0.014306299
34700	0.089270845
34800	0.0022260621
34900	0.0032038437
35000	0.0040248632
35100	0.002085675
35200	0.00020492956
35300	0.0045746868
35400	0.0006630715
35500	0.0051085846
35600	0.00023060148
35700	0.0012696844
35800	0.0003191497
35900	0.001100174
36000	0.0005673867
36100	0.0003779275
36200	0.00030514668
36300	0.090734154
36400	0.00025003072
36500	9.111681e-05
36600	0.0005493762
36700	4.1807372e-05
36800	0.0025826457
36900	0.00052580907
37000	0.004586379
37100	0.0005845662
37200	0.0005742752
37300	0.000118122414
37400	0.0013341531
37500	0.00104194
37600	5.3417396e-05
37700	0.0004894606
37800	0.00034972694
37900	0.00030601985
38000	0.0004072545
38100	0.001466221
38200	0.0021610544
38300	0.00019804071
38400	0.00020253164
38500	0.023777444
38600	0.00035878667
38700	0.00067784614
38800	0.0021303913
38900	0.0013252473
39000	0.0002704932
39100	0.00024316921
39200	0.0012017975
39300	0.0057245186
39400	8.156491e-05
39500	0.00012506316
39600	0.000101610145
39700	0.002158958
39800	0.00026943226
39900	0.00014551167
40000	0.0011064945
40100	6.323015e-05
40200	0.00050679286
40300	0.005099802
40400	0.00055028545
40500	0.022479933
40600	0.00066602434
40700	0.00043839347
40800	9.911519e-05
40900	0.007168273
41000	0.0006954089
41100	0.00064722926
41200	0.0039784
41300	0.007953414
41400	0.00050270744
41500	8.226431e-05
41600	0.0012205878
41700	0.00016237466
41800	0.0016188928
41900	0.00049559807
42000	0.0005640385
42100	0.0035761346
42200	0.00019485081
42300	0.00043874042
42400	0.0026974855
42500	0.0005192544
42600	0.0002781888
42700	0.0012204247
42800	0.00067362405
42900	0.00027483582
43000	0.04458014
43100	0.0013161348
43200	0.00047457084
43300	0.00024353382
43400	0.00027117593
43500	0.00010290941
43600	0.00013981864
43700	0.00022236611
43800	0.00021077672
43900	0.00035020855
44000	0.002612042
44100	8.198303e-05
44200	0.0009978722
44300	0.00040101208
44400	0.00013879777
44500	0.00025150544
44600	0.0009957885
44700	0.000662392
44800	0.0753462
44900	0.021598922
45000	0.0039058079
45100	0.0010797888
